transaction_id,date,customer_id,customer_segment,region,product_category,product_name,quantity,unit_price,discount_percent,revenue,cost,profit,payment_method
TXN-006105,2024-10-27,CUST-01508,Budget,North,Clothing,Jeans,4,143.46,0.12,504.98,305.11,199.87,Debit Card
TXN-006098,2024-10-27,CUST-01926,Premium,South,Clothing,Dress,1,83.92,0.28,60.42,26.52,33.9,Cash
TXN-006856,2024-10-27,CUST-00675,Standard,West,Books,Tech Manual,5,46.6,0.2,186.4,99.52,86.88,PayPal
TXN-004393,2024-10-27,CUST-01266,Premium,East,Books,Biography,3,28.5,0.04,82.08,38.89,43.19,Credit Card
TXN-002101,2024-10-27,CUST-01664,Premium,East,Electronics,Tablet,2,416.91,0.11,742.1,381.58,360.52,Credit Card
TXN-002396,2024-10-27,CUST-01662,Standard,East,Clothing,T-Shirt,4,147.59,0.18,484.1,322.17,161.93,Cash
TXN-008305,2024-10-27,CUST-00351,Standard,North,Home & Garden,Lamp,1,602.55,0.03,584.47,329.14,255.33,Debit Card
TXN-006745,2024-10-27,CUST-00851,Standard,South,Home & Garden,Table,4,320.05,0.24,972.95,430.35,542.6,Bank Transfer
TXN-008245,2024-10-27,CUST-00174,Premium,East,Books,Biography,3,30.59,0.22,71.58,34.97,36.61,Bank Transfer
TXN-006992,2024-10-27,CUST-00537,Budget,East,Books,Cookbook,3,39.54,0.01,117.43,52.0,65.43,Cash
TXN-007649,2024-10-27,CUST-00189,Premium,East,Books,Cookbook,4,17.3,0.17,57.44,38.04,19.4,PayPal
TXN-004165,2024-10-27,CUST-00139,Budget,East,Home & Garden,Rug,4,373.33,0.26,1105.06,743.21,361.85,PayPal
TXN-002405,2024-10-27,CUST-00453,Standard,North,Sports,Dumbbells,4,400.4,0.04,1537.54,767.18,770.36,PayPal
TXN-000897,2024-10-27,CUST-00769,Budget,West,Clothing,Jacket,4,191.37,0.07,711.9,495.54,216.36,Credit Card
TXN-006237,2024-10-27,CUST-00118,Premium,North,Sports,Tennis Racket,1,71.09,0.02,69.67,33.45,36.22,Cash
TXN-006360,2024-10-27,CUST-01038,Premium,North,Home & Garden,Sofa,2,533.63,0.2,853.81,410.11,443.7,Cash
TXN-000854,2024-10-27,CUST-00056,Standard,West,Home & Garden,Table,1,597.78,0.1,538.0,323.32,214.68,Debit Card
TXN-008582,2024-10-27,CUST-00839,Budget,West,Electronics,Headphones,3,1467.9,0.09,4007.37,2053.86,1953.51,Cash
TXN-002403,2024-10-27,CUST-01664,Budget,East,Sports,Dumbbells,4,85.21,0.04,327.21,159.2,168.01,Debit Card
TXN-006446,2024-10-27,CUST-00469,Premium,North,Books,Fiction Novel,5,24.48,0.1,110.16,62.54,47.62,Credit Card
TXN-003985,2024-10-27,CUST-01733,Budget,South,Home & Garden,Table,4,473.68,0.26,1402.09,805.24,596.85,Cash
TXN-009352,2024-10-27,CUST-00234,Premium,East,Home & Garden,Plant Pot,2,691.97,0.1,1245.55,768.83,476.72,Debit Card
TXN-009781,2024-10-27,CUST-01332,Premium,Central,Books,Self-Help,4,46.08,0.04,176.95,107.85,69.1,Debit Card
TXN-009237,2024-10-28,CUST-00682,Standard,South,Electronics,Smartphone,4,252.94,0.03,981.41,464.89,516.52,PayPal
TXN-009235,2024-10-28,CUST-01833,Standard,Central,Home & Garden,Sofa,4,156.91,0.06,589.98,331.9,258.08,Cash
TXN-008243,2024-10-28,CUST-00878,Premium,North,Clothing,Dress,2,83.82,0.03,162.61,70.18,92.43,Debit Card
TXN-007527,2024-10-28,CUST-01927,Premium,North,Sports,Yoga Mat,2,106.28,0.2,170.05,75.64,94.41,Debit Card
TXN-009362,2024-10-28,CUST-00934,Premium,Central,Clothing,T-Shirt,4,48.4,0.08,178.11,115.92,62.19,Bank Transfer
TXN-008132,2024-10-28,CUST-00121,Premium,North,Sports,Running Shoes,4,125.79,0.26,372.34,194.52,177.82,Credit Card
TXN-006353,2024-10-28,CUST-01794,Standard,North,Clothing,Jacket,3,178.13,0.14,459.58,284.77,174.81,PayPal
TXN-001010,2024-10-28,CUST-00074,Standard,East,Books,Tech Manual,4,29.69,0.17,98.57,40.61,57.96,Debit Card
TXN-009713,2024-10-28,CUST-01261,Standard,West,Sports,Dumbbells,5,390.49,0.02,1913.4,1208.9,704.5,Debit Card
TXN-006395,2024-10-28,CUST-00895,Standard,Central,Electronics,Smartwatch,2,994.31,0.06,1869.3,942.67,926.63,Credit Card
TXN-003249,2024-10-28,CUST-01756,Budget,South,Clothing,Dress,4,55.74,0.24,169.45,99.87,69.58,Cash
TXN-009913,2024-10-28,CUST-00082,Standard,North,Electronics,Tablet,1,600.54,0.22,468.42,213.5,254.92,Bank Transfer
TXN-009408,2024-10-28,CUST-00183,Premium,Central,Electronics,Smartphone,5,353.5,0.01,1749.83,1102.33,647.5,PayPal
TXN-001687,2024-10-28,CUST-01253,Premium,East,Home & Garden,Sofa,3,293.82,0.08,810.94,511.66,299.28,Bank Transfer
TXN-006160,2024-10-28,CUST-00724,Budget,West,Clothing,Jeans,3,132.77,0.27,290.77,188.85,101.92,Debit Card
TXN-007318,2024-10-28,CUST-01826,Standard,Central,Clothing,T-Shirt,2,154.77,0.14,266.2,120.51,145.69,PayPal
TXN-004732,2024-10-28,CUST-00801,Premium,South,Sports,Bicycle,1,91.57,0.17,76.0,35.01,40.99,Cash
TXN-004677,2024-10-28,CUST-00903,Budget,East,Sports,Yoga Mat,2,298.84,0.0,597.68,336.35,261.33,PayPal
TXN-009378,2024-10-28,CUST-00894,Budget,Central,Sports,Yoga Mat,1,235.8,0.2,188.64,107.98,80.66,Bank Transfer
TXN-006136,2024-10-28,CUST-01405,Budget,East,Sports,Yoga Mat,1,194.42,0.26,143.87,90.75,53.12,Cash
TXN-006137,2024-10-28,CUST-00303,Budget,West,Home & Garden,Plant Pot,5,218.97,0.12,963.47,477.8,485.67,Debit Card
TXN-008869,2024-10-29,CUST-01326,Premium,Central,Home & Garden,Plant Pot,2,145.72,0.25,218.58,123.62,94.96,PayPal
TXN-008330,2024-10-29,CUST-00104,Standard,Central,Electronics,Headphones,1,1076.31,0.28,774.94,518.44,256.5,Bank Transfer
TXN-002201,2024-10-29,CUST-00224,Premium,East,Home & Garden,Lamp,2,377.55,0.1,679.59,470.42,209.17,Credit Card
TXN-006323,2024-10-29,CUST-00871,Budget,East,Home & Garden,Lamp,3,432.4,0.15,1102.62,744.65,357.97,Credit Card
TXN-006896,2024-10-29,CUST-00090,Budget,East,Home & Garden,Lamp,4,518.23,0.23,1596.15,845.29,750.86,PayPal
TXN-006354,2024-10-29,CUST-01136,Premium,East,Sports,Yoga Mat,5,332.54,0.01,1646.07,1122.39,523.68,Debit Card
TXN-009872,2024-10-29,CUST-01105,Premium,East,Books,Fiction Novel,5,31.58,0.26,116.85,76.73,40.12,Debit Card
TXN-004382,2024-10-29,CUST-01005,Budget,North,Home & Garden,Lamp,2,728.3,0.21,1150.71,506.64,644.07,Bank Transfer
TXN-008341,2024-10-29,CUST-00042,Standard,West,Sports,Yoga Mat,4,435.67,0.1,1568.41,898.11,670.3,PayPal
TXN-009383,2024-10-29,CUST-01717,Budget,East,Home & Garden,Plant Pot,5,686.48,0.15,2917.54,1792.12,1125.42,Cash
TXN-003027,2024-10-29,CUST-01505,Premium,North,Books,Self-Help,4,42.33,0.19,137.15,86.68,50.47,Cash
TXN-003132,2024-10-29,CUST-01204,Standard,West,Home & Garden,Plant Pot,4,458.62,0.03,1779.45,1238.81,540.64,Cash
TXN-001576,2024-10-29,CUST-00945,Budget,South,Electronics,Tablet,1,1180.65,0.16,991.75,528.09,463.66,Debit Card
TXN-006466,2024-10-29,CUST-00764,Standard,West,Electronics,Smartwatch,2,737.61,0.08,1357.2,742.06,615.14,Bank Transfer
TXN-002327,2024-10-29,CUST-01393,Budget,North,Electronics,Tablet,3,1277.09,0.01,3792.96,1976.82,1816.14,PayPal
TXN-000299,2024-10-29,CUST-00436,Standard,South,Clothing,Dress,1,132.79,0.24,100.92,57.89,43.03,Credit Card
TXN-004615,2024-10-29,CUST-00555,Budget,North,Electronics,Smartwatch,1,1064.13,0.23,819.38,512.13,307.25,Cash
TXN-004797,2024-10-29,CUST-00589,Premium,West,Clothing,T-Shirt,2,135.76,0.06,255.23,133.69,121.54,Cash
TXN-003338,2024-10-29,CUST-00161,Premium,North,Electronics,Smartwatch,2,1257.26,0.11,2237.92,1057.76,1180.16,Credit Card
TXN-003672,2024-10-29,CUST-00901,Premium,East,Sports,Tennis Racket,4,177.81,0.24,540.54,223.86,316.68,PayPal
TXN-007974,2024-10-29,CUST-00122,Standard,East,Home & Garden,Table,5,323.97,0.05,1538.86,710.69,828.17,Debit Card
TXN-006433,2024-10-29,CUST-01410,Premium,South,Electronics,Tablet,5,1190.71,0.12,5239.12,3247.27,1991.85,Cash
TXN-008463,2024-10-30,CUST-01760,Standard,Central,Sports,Yoga Mat,2,392.23,0.17,651.1,262.52,388.58,Cash
TXN-006873,2024-10-30,CUST-01218,Premium,Central,Sports,Running Shoes,4,157.39,0.08,579.2,323.8,255.4,Cash
TXN-008707,2024-10-30,CUST-00341,Premium,East,Sports,Tennis Racket,2,160.87,0.16,270.26,114.96,155.3,Cash
TXN-005127,2024-10-30,CUST-01522,Budget,Central,Electronics,Smartwatch,2,1335.92,0.22,2084.04,1194.04,890.0,PayPal
TXN-004047,2024-10-30,CUST-00899,Budget,South,Electronics,Smartwatch,1,1391.33,0.24,1057.41,558.33,499.08,Credit Card
TXN-004140,2024-10-30,CUST-00951,Premium,Central,Clothing,Jeans,2,56.24,0.29,79.86,33.69,46.17,Bank Transfer
TXN-009774,2024-10-30,CUST-01719,Standard,North,Home & Garden,Plant Pot,1,716.19,0.28,515.66,249.75,265.91,PayPal
TXN-000045,2024-10-30,CUST-00550,Standard,South,Home & Garden,Plant Pot,4,537.84,0.14,1850.17,1198.39,651.78,PayPal
TXN-004443,2024-10-30,CUST-00649,Premium,Central,Home & Garden,Table,2,437.5,0.15,743.75,360.39,383.36,Debit Card
TXN-002081,2024-10-30,CUST-00078,Standard,Central,Home & Garden,Plant Pot,1,192.39,0.27,140.44,77.46,62.98,Credit Card
TXN-004024,2024-10-30,CUST-01847,Premium,South,Home & Garden,Sofa,1,715.65,0.14,615.46,377.89,237.57,PayPal
TXN-007426,2024-10-30,CUST-00803,Standard,South,Home & Garden,Plant Pot,5,163.52,0.24,621.38,388.0,233.38,Debit Card
TXN-001383,2024-10-30,CUST-00922,Standard,South,Electronics,Laptop,4,1455.44,0.12,5123.15,2929.0,2194.15,PayPal
TXN-002381,2024-10-30,CUST-01805,Standard,West,Electronics,Smartphone,4,162.89,0.09,592.92,329.26,263.66,Bank Transfer
TXN-006938,2024-10-30,CUST-01965,Premium,West,Sports,Dumbbells,2,106.12,0.14,182.53,73.24,109.29,Bank Transfer
TXN-003498,2024-10-30,CUST-00065,Budget,West,Clothing,Jacket,3,78.59,0.26,174.47,74.24,100.23,Bank Transfer
TXN-006741,2024-10-30,CUST-01358,Budget,North,Books,Cookbook,5,46.05,0.03,223.34,151.68,71.66,PayPal
TXN-006852,2024-10-30,CUST-01320,Premium,West,Electronics,Tablet,4,793.59,0.03,3079.13,2031.81,1047.32,Bank Transfer
TXN-000831,2024-10-30,CUST-00313,Standard,East,Clothing,Jacket,5,75.04,0.19,303.91,140.03,163.88,Credit Card
TXN-006663,2024-10-30,CUST-01779,Standard,North,Home & Garden,Rug,5,104.63,0.23,402.83,191.36,211.47,PayPal
TXN-005726,2024-10-30,CUST-00649,Premium,West,Home & Garden,Plant Pot,3,589.67,0.24,1344.45,826.62,517.83,Bank Transfer
TXN-007265,2024-10-30,CUST-00008,Premium,South,Home & Garden,Lamp,1,612.99,0.01,606.86,267.2,339.66,Credit Card
TXN-004085,2024-10-30,CUST-01873,Premium,East,Clothing,Jeans,5,109.79,0.22,428.18,298.71,129.47,PayPal
TXN-007642,2024-10-30,CUST-00809,Budget,Central,Clothing,Jeans,5,118.09,0.04,566.83,308.55,258.28,Credit Card
TXN-005468,2024-10-30,CUST-01492,Budget,East,Sports,Tennis Racket,2,453.5,0.04,870.72,476.38,394.34,Cash
TXN-006257,2024-10-30,CUST-00124,Premium,South,Clothing,Sneakers,1,45.5,0.02,44.59,28.61,15.98,Debit Card
TXN-003867,2024-10-31,CUST-01563,Premium,North,Home & Garden,Rug,4,501.4,0.18,1644.59,691.39,953.2,Cash
TXN-003346,2024-10-31,CUST-00328,Standard,West,Books,Biography,2,47.85,0.02,93.79,49.68,44.11,Debit Card
TXN-001617,2024-10-31,CUST-00782,Standard,North,Clothing,Dress,3,156.33,0.08,431.47,200.85,230.62,Debit Card
TXN-004674,2024-10-31,CUST-01854,Standard,North,Home & Garden,Rug,5,731.29,0.19,2961.72,1207.61,1754.11,PayPal
TXN-006453,2024-10-31,CUST-01396,Premium,South,Clothing,Dress,5,58.24,0.01,288.29,190.89,97.4,Cash
TXN-008659,2024-10-31,CUST-01462,Budget,North,Home & Garden,Plant Pot,5,463.76,0.02,2272.42,1538.53,733.89,Cash
TXN-000153,2024-10-31,CUST-00069,Premium,East,Home & Garden,Table,1,134.63,0.07,125.21,52.61,72.6,Bank Transfer
TXN-003628,2024-10-31,CUST-00536,Premium,East,Sports,Yoga Mat,4,32.68,0.16,109.8,69.54,40.26,PayPal
TXN-009650,2024-10-31,CUST-00002,Premium,Central,Home & Garden,Rug,4,491.3,0.25,1473.9,852.61,621.29,PayPal
TXN-005176,2024-10-31,CUST-00972,Premium,West,Electronics,Smartwatch,3,318.6,0.22,745.52,370.8,374.72,Debit Card
TXN-002295,2024-10-31,CUST-01045,Standard,Central,Sports,Tennis Racket,3,132.32,0.01,392.99,176.65,216.34,PayPal
TXN-009703,2024-10-31,CUST-00449,Standard,West,Sports,Running Shoes,5,328.23,0.09,1493.45,742.26,751.19,PayPal
TXN-005915,2024-10-31,CUST-00544,Premium,East,Books,Biography,4,36.58,0.29,103.89,56.63,47.26,Cash
TXN-001438,2024-10-31,CUST-00937,Standard,West,Clothing,Dress,4,199.46,0.01,789.86,316.86,473.0,PayPal
TXN-004244,2024-10-31,CUST-00204,Standard,Central,Clothing,Sneakers,1,174.52,0.16,146.6,88.69,57.91,PayPal
TXN-009048,2024-10-31,CUST-00304,Standard,North,Clothing,Jacket,2,41.66,0.27,60.82,32.94,27.88,Cash
TXN-001316,2024-10-31,CUST-00070,Standard,West,Home & Garden,Sofa,5,110.05,0.05,522.74,338.42,184.32,Cash
TXN-003635,2024-10-31,CUST-01412,Standard,West,Books,Cookbook,4,35.49,0.14,122.09,50.72,71.37,Bank Transfer
TXN-006039,2024-10-31,CUST-01555,Budget,South,Sports,Running Shoes,5,230.81,0.04,1107.89,511.13,596.76,Debit Card
TXN-001252,2024-10-31,CUST-00826,Budget,East,Electronics,Laptop,2,165.55,0.11,294.68,125.4,169.28,Credit Card
TXN-007441,2024-10-31,CUST-00309,Standard,East,Books,Fiction Novel,3,47.27,0.19,114.87,73.59,41.28,PayPal
TXN-000377,2024-10-31,CUST-01099,Premium,West,Sports,Dumbbells,4,417.43,0.18,1369.17,852.64,516.53,Cash
TXN-003372,2024-10-31,CUST-01252,Premium,Central,Books,Self-Help,3,40.92,0.23,94.53,38.54,55.99,Cash
TXN-006008,2024-10-31,CUST-01474,Budget,South,Home & Garden,Rug,2,328.03,0.06,616.7,377.03,239.67,PayPal
TXN-006026,2024-10-31,CUST-01238,Budget,South,Sports,Bicycle,2,498.42,0.26,737.66,426.37,311.29,Cash
TXN-008591,2024-10-31,CUST-00854,Standard,Central,Sports,Yoga Mat,1,165.06,0.09,150.2,100.92,49.28,PayPal
TXN-006185,2024-10-31,CUST-00843,Standard,Central,Books,Tech Manual,3,46.41,0.07,129.48,61.12,68.36,Credit Card
TXN-001128,2024-10-31,CUST-01092,Budget,Central,Home & Garden,Rug,3,493.76,0.27,1081.33,483.59,597.74,Cash
TXN-000285,2024-11-01,CUST-00105,Standard,Central,Sports,Dumbbells,2,185.36,0.01,367.01,249.05,117.96,Cash
TXN-005869,2024-11-01,CUST-01392,Standard,South,Sports,Dumbbells,2,251.54,0.12,442.71,210.26,232.45,Bank Transfer
TXN-002934,2024-11-01,CUST-01657,Standard,West,Clothing,T-Shirt,1,33.19,0.07,30.87,19.82,11.05,PayPal
TXN-006907,2024-11-01,CUST-00346,Standard,South,Sports,Yoga Mat,1,202.03,0.1,181.83,99.04,82.79,PayPal
TXN-005344,2024-11-01,CUST-00888,Premium,North,Home & Garden,Rug,5,526.25,0.19,2131.31,1288.34,842.97,Debit Card
TXN-002892,2024-11-01,CUST-00586,Premium,East,Home & Garden,Sofa,2,308.75,0.18,506.35,322.78,183.57,PayPal
TXN-003515,2024-11-01,CUST-00777,Standard,North,Books,Tech Manual,5,24.21,0.28,87.16,50.04,37.12,Bank Transfer
TXN-000109,2024-11-01,CUST-01098,Standard,North,Books,Biography,1,34.91,0.03,33.86,22.74,11.12,Credit Card
TXN-001451,2024-11-01,CUST-00116,Premium,East,Books,Cookbook,1,23.91,0.05,22.71,14.73,7.98,Credit Card
TXN-006765,2024-11-01,CUST-00381,Premium,East,Books,Self-Help,3,45.76,0.18,112.57,68.73,43.84,Debit Card
TXN-005361,2024-11-01,CUST-00133,Premium,West,Home & Garden,Table,3,344.34,0.14,888.4,416.15,472.25,Bank Transfer
TXN-008518,2024-11-01,CUST-00239,Standard,East,Books,Cookbook,1,43.82,0.27,31.99,20.28,11.71,Debit Card
TXN-009263,2024-11-01,CUST-01171,Premium,South,Clothing,Jacket,2,100.74,0.04,193.42,81.11,112.31,PayPal
TXN-008501,2024-11-01,CUST-01243,Standard,Central,Electronics,Laptop,1,555.45,0.3,388.81,214.04,174.77,PayPal
TXN-008152,2024-11-01,CUST-00815,Standard,East,Home & Garden,Sofa,3,632.16,0.22,1479.25,986.47,492.78,PayPal
TXN-000555,2024-11-01,CUST-01201,Premium,West,Electronics,Tablet,1,548.06,0.02,537.1,253.45,283.65,Debit Card
TXN-000368,2024-11-01,CUST-01089,Standard,North,Home & Garden,Sofa,1,223.38,0.27,163.07,88.94,74.13,Credit Card
TXN-000374,2024-11-01,CUST-00476,Premium,East,Home & Garden,Plant Pot,3,188.56,0.18,463.86,270.76,193.1,Debit Card
TXN-008174,2024-11-01,CUST-00495,Budget,South,Electronics,Laptop,5,506.46,0.03,2456.33,1152.52,1303.81,Credit Card
TXN-004454,2024-11-02,CUST-01318,Standard,North,Sports,Bicycle,5,386.94,0.19,1567.11,1050.3,516.81,Credit Card
TXN-007827,2024-11-02,CUST-00339,Premium,South,Clothing,Jacket,5,73.4,0.26,271.58,162.11,109.47,PayPal
TXN-007305,2024-11-02,CUST-00341,Premium,North,Electronics,Headphones,3,667.14,0.21,1581.12,713.38,867.74,Cash
TXN-001947,2024-11-02,CUST-01028,Budget,North,Electronics,Laptop,1,443.72,0.02,434.85,263.88,170.97,Cash
TXN-009937,2024-11-02,CUST-01625,Premium,East,Sports,Tennis Racket,4,279.24,0.21,882.4,567.6,314.8,Bank Transfer
TXN-003814,2024-11-02,CUST-00971,Premium,Central,Electronics,Tablet,3,204.72,0.27,448.34,211.51,236.83,Credit Card
TXN-003932,2024-11-02,CUST-01241,Standard,South,Sports,Running Shoes,4,103.22,0.14,355.08,186.6,168.48,Cash
TXN-007599,2024-11-02,CUST-01004,Budget,Central,Electronics,Headphones,3,1212.82,0.02,3565.69,1438.58,2127.11,Credit Card
TXN-008926,2024-11-02,CUST-00557,Premium,Central,Sports,Tennis Racket,2,246.46,0.3,345.04,147.68,197.36,Bank Transfer
TXN-006948,2024-11-02,CUST-01861,Premium,North,Books,Cookbook,2,21.71,0.29,30.83,19.75,11.08,PayPal
TXN-000938,2024-11-02,CUST-01874,Budget,East,Clothing,Dress,1,120.89,0.06,113.64,48.54,65.1,Bank Transfer
TXN-000091,2024-11-02,CUST-00113,Premium,Central,Home & Garden,Table,3,558.66,0.01,1659.22,860.44,798.78,Credit Card
TXN-005476,2024-11-02,CUST-00176,Standard,North,Electronics,Smartwatch,3,724.49,0.18,1782.25,1226.69,555.56,Cash
TXN-003581,2024-11-02,CUST-00059,Premium,Central,Sports,Tennis Racket,5,81.9,0.2,327.6,218.62,108.98,Bank Transfer
TXN-006277,2024-11-02,CUST-01951,Standard,West,Books,Fiction Novel,5,12.0,0.01,59.4,26.86,32.54,Credit Card
TXN-000812,2024-11-02,CUST-00732,Budget,West,Clothing,Jacket,4,52.41,0.15,178.19,104.96,73.23,Cash
TXN-003345,2024-11-02,CUST-01370,Budget,West,Home & Garden,Plant Pot,2,609.42,0.18,999.45,487.18,512.27,Cash
TXN-001990,2024-11-02,CUST-01415,Premium,West,Sports,Yoga Mat,3,464.83,0.19,1129.54,473.15,656.39,Debit Card
TXN-001835,2024-11-02,CUST-00934,Premium,North,Clothing,Sneakers,3,44.22,0.25,99.5,66.96,32.54,Cash
TXN-004226,2024-11-02,CUST-01553,Budget,North,Home & Garden,Sofa,2,621.24,0.15,1056.11,466.38,589.73,PayPal
TXN-004275,2024-11-02,CUST-00208,Premium,South,Sports,Bicycle,4,487.91,0.18,1600.34,1094.94,505.4,Bank Transfer
TXN-007627,2024-11-02,CUST-01975,Budget,West,Sports,Tennis Racket,1,181.15,0.28,130.43,64.46,65.97,Debit Card
TXN-003866,2024-11-02,CUST-00096,Standard,North,Electronics,Tablet,1,705.71,0.2,564.57,364.18,200.39,Cash
TXN-003563,2024-11-02,CUST-01915,Budget,East,Home & Garden,Rug,2,325.64,0.02,638.25,438.04,200.21,PayPal
TXN-007180,2024-11-03,CUST-00370,Premium,North,Books,Biography,4,46.85,0.05,178.03,76.99,101.04,Bank Transfer
TXN-002579,2024-11-03,CUST-01259,Budget,West,Home & Garden,Rug,4,450.41,0.27,1315.2,799.31,515.89,Cash
TXN-006097,2024-11-03,CUST-01604,Standard,North,Clothing,T-Shirt,2,137.53,0.0,275.06,117.88,157.18,Debit Card
TXN-000562,2024-11-03,CUST-00734,Budget,North,Sports,Tennis Racket,1,413.55,0.11,368.06,236.97,131.09,Bank Transfer
TXN-004741,2024-11-03,CUST-00993,Budget,North,Clothing,T-Shirt,3,45.88,0.22,107.36,44.59,62.77,Credit Card
TXN-005937,2024-11-03,CUST-01241,Budget,South,Home & Garden,Rug,4,491.6,0.18,1612.45,691.04,921.41,Credit Card
TXN-009894,2024-11-03,CUST-01368,Budget,North,Home & Garden,Lamp,3,575.18,0.2,1380.43,604.17,776.26,Credit Card
TXN-007761,2024-11-03,CUST-01762,Premium,South,Books,Biography,5,49.28,0.12,216.83,109.17,107.66,Debit Card
TXN-006462,2024-11-03,CUST-01541,Budget,East,Sports,Tennis Racket,1,293.62,0.18,240.77,132.92,107.85,Credit Card
TXN-005731,2024-11-03,CUST-00030,Premium,Central,Clothing,Jacket,2,143.25,0.05,272.18,183.96,88.22,PayPal
TXN-000273,2024-11-03,CUST-00969,Premium,Central,Home & Garden,Rug,4,305.64,0.1,1100.3,693.44,406.86,PayPal
TXN-004761,2024-11-03,CUST-00191,Premium,West,Electronics,Smartwatch,4,880.8,0.27,2571.94,1778.89,793.05,Credit Card
TXN-002586,2024-11-03,CUST-00435,Premium,South,Electronics,Tablet,4,297.6,0.08,1095.17,442.83,652.34,Debit Card
TXN-000681,2024-11-03,CUST-00028,Premium,North,Sports,Bicycle,1,50.56,0.08,46.52,31.71,14.81,Credit Card
TXN-005666,2024-11-03,CUST-00023,Standard,Central,Clothing,Sneakers,5,36.1,0.0,180.5,91.78,88.72,Cash
TXN-004375,2024-11-03,CUST-00816,Standard,South,Books,Tech Manual,4,24.76,0.25,74.28,31.7,42.58,Debit Card
TXN-003347,2024-11-03,CUST-00058,Premium,Central,Clothing,Jeans,2,149.73,0.22,233.58,108.67,124.91,Bank Transfer
TXN-008444,2024-11-03,CUST-00626,Premium,South,Clothing,Sneakers,5,37.79,0.15,160.61,102.89,57.72,Debit Card
TXN-004638,2024-11-03,CUST-01686,Premium,South,Home & Garden,Sofa,1,752.39,0.02,737.34,463.1,274.24,Cash
TXN-005330,2024-11-03,CUST-00305,Budget,North,Books,Tech Manual,5,24.09,0.24,91.54,47.57,43.97,Bank Transfer
TXN-006903,2024-11-04,CUST-01564,Premium,East,Books,Biography,2,24.76,0.13,43.08,29.3,13.78,Debit Card
TXN-004294,2024-11-04,CUST-01926,Premium,East,Home & Garden,Lamp,5,383.48,0.17,1591.44,837.96,753.48,PayPal
TXN-006151,2024-11-04,CUST-00377,Premium,East,Books,Tech Manual,1,24.87,0.05,23.63,14.26,9.37,Cash
TXN-000038,2024-11-04,CUST-01839,Budget,North,Sports,Tennis Racket,4,384.13,0.16,1290.68,800.73,489.95,Debit Card
TXN-008453,2024-11-04,CUST-01443,Premium,South,Sports,Dumbbells,4,295.97,0.13,1029.98,539.28,490.7,Bank Transfer
TXN-005080,2024-11-04,CUST-00497,Standard,West,Electronics,Tablet,4,311.31,0.27,909.03,586.79,322.24,Credit Card
TXN-002681,2024-11-04,CUST-00734,Premium,Central,Clothing,Jacket,5,115.53,0.29,410.13,200.98,209.15,Credit Card
TXN-001625,2024-11-04,CUST-01621,Budget,Central,Electronics,Headphones,5,671.45,0.2,2685.8,1198.66,1487.14,Cash
TXN-002939,2024-11-04,CUST-00979,Standard,East,Home & Garden,Plant Pot,5,217.17,0.14,933.83,494.56,439.27,Credit Card
TXN-001851,2024-11-04,CUST-01713,Premium,Central,Home & Garden,Rug,4,129.63,0.14,445.93,236.41,209.52,Bank Transfer
TXN-009421,2024-11-04,CUST-01113,Budget,North,Electronics,Tablet,4,1198.0,0.05,4552.4,3174.53,1377.87,Cash
TXN-005702,2024-11-04,CUST-00222,Premium,Central,Electronics,Smartwatch,5,673.28,0.29,2390.14,1425.54,964.6,Credit Card
TXN-005796,2024-11-04,CUST-00921,Premium,South,Sports,Tennis Racket,2,395.39,0.23,608.9,334.85,274.05,Cash
TXN-001537,2024-11-04,CUST-01370,Premium,South,Home & Garden,Lamp,5,189.67,0.01,938.87,655.33,283.54,Bank Transfer
TXN-000309,2024-11-04,CUST-01105,Standard,South,Books,Fiction Novel,1,40.1,0.14,34.49,15.14,19.35,Credit Card
TXN-002025,2024-11-04,CUST-00475,Budget,Central,Electronics,Headphones,5,1400.91,0.0,7004.55,4619.16,2385.39,Debit Card
TXN-002028,2024-11-04,CUST-00930,Budget,North,Clothing,Jeans,1,112.38,0.28,80.91,40.59,40.32,Credit Card
TXN-004815,2024-11-04,CUST-01009,Standard,South,Electronics,Smartwatch,5,1124.2,0.13,4890.27,2288.29,2601.98,PayPal
TXN-004437,2024-11-04,CUST-00255,Standard,West,Sports,Running Shoes,4,39.68,0.27,115.87,53.21,62.66,Bank Transfer
TXN-008715,2024-11-05,CUST-01287,Premium,North,Clothing,Sneakers,2,73.64,0.17,122.24,67.55,54.69,Bank Transfer
TXN-005351,2024-11-05,CUST-00668,Budget,South,Sports,Dumbbells,2,375.52,0.23,578.3,375.62,202.68,PayPal
TXN-007528,2024-11-05,CUST-00329,Budget,South,Electronics,Headphones,5,1102.03,0.12,4848.93,2121.61,2727.32,Debit Card
TXN-002592,2024-11-05,CUST-01771,Premium,Central,Books,Tech Manual,5,45.38,0.02,222.36,97.72,124.64,Credit Card
TXN-005594,2024-11-05,CUST-01556,Standard,South,Electronics,Smartphone,1,1484.11,0.03,1439.59,810.63,628.96,Bank Transfer
TXN-008499,2024-11-05,CUST-01780,Budget,Central,Sports,Tennis Racket,3,78.77,0.02,231.58,133.59,97.99,Credit Card
TXN-001390,2024-11-05,CUST-01481,Budget,North,Sports,Dumbbells,5,110.53,0.1,497.38,261.64,235.74,Bank Transfer
TXN-002901,2024-11-05,CUST-01975,Premium,South,Books,Self-Help,4,49.53,0.12,174.35,83.37,90.98,Credit Card
