customer_id,join_date,acquisition_channel,age,loyalty_score,spend_potential,tier,is_active
C-ADV-01153,2023-11-06,Referral,46,0.42,56.49,Silver,True
C-ADV-01154,2023-12-01,Social Media,55,0.29,23.83,Silver,True
C-ADV-01155,2023-06-08,Email,26,0.16,41.48,Platinum,True
C-ADV-01156,2023-12-02,Email,28,0.19,43.12,Gold,True
C-ADV-01157,2023-10-13,Email,64,0.13,40.3,Bronze,True
C-ADV-01158,2023-06-12,Social Media,64,0.07,48.84,Bronze,True
C-ADV-01159,2023-07-31,Direct,37,0.43,114.4,Platinum,True
C-ADV-01160,2023-03-19,Social Media,24,0.33,32.32,Silver,True
C-ADV-01161,2023-01-14,Email,57,0.45,294.28,Gold,True
C-ADV-01162,2023-11-02,Social Media,32,0.36,36.6,Bronze,True
C-ADV-01163,2023-02-10,Direct,26,0.22,6.18,Platinum,True
C-ADV-01164,2023-04-05,Direct,49,0.62,29.11,Platinum,True
C-ADV-01165,2023-03-25,Social Media,32,0.54,74.55,Bronze,False
C-ADV-01166,2023-01-08,Referral,44,0.46,67.23,Silver,True
C-ADV-01167,2023-04-15,Search,29,0.17,167.09,Platinum,False
C-ADV-01168,2023-12-19,Referral,47,0.43,28.96,Silver,False
C-ADV-01169,2023-07-27,Search,56,0.15,16.79,Platinum,True
C-ADV-01170,2023-07-21,Email,65,0.4,4.92,Bronze,True
C-ADV-01171,2023-08-20,Direct,70,0.32,60.77,Bronze,True
C-ADV-01172,2023-09-23,Email,43,0.18,78.22,Bronze,False
C-ADV-01173,2023-09-22,Search,30,0.32,23.32,Gold,False
C-ADV-01174,2023-07-23,Referral,67,0.17,117.51,Gold,False
C-ADV-01175,2023-03-27,Direct,36,0.49,300.24,Bronze,True
C-ADV-01176,2023-08-26,Direct,23,0.21,161.71,Bronze,True
C-ADV-01177,2023-10-27,Email,26,0.13,162.42,Platinum,False
C-ADV-01178,2023-06-15,Direct,19,0.11,30.48,Silver,False
C-ADV-01179,2023-10-30,Social Media,47,0.21,37.59,Bronze,True
C-ADV-01180,2023-06-15,Social Media,63,0.53,15.02,Bronze,True
C-ADV-01181,2023-02-28,Direct,58,0.13,59.31,Gold,True
C-ADV-01182,2023-09-26,Direct,64,0.23,48.58,Silver,False
C-ADV-01183,2023-10-09,Direct,20,0.19,37.38,Silver,True
C-ADV-01184,2023-10-17,Social Media,28,0.64,63.11,Silver,True
C-ADV-01185,2023-12-31,Search,44,0.01,64.42,Gold,True
C-ADV-01186,2023-08-17,Referral,58,0.08,72.9,Silver,True
C-ADV-01187,2023-03-09,Social Media,18,0.38,43.51,Gold,True
C-ADV-01188,2023-08-23,Direct,49,0.13,128.88,Bronze,False
C-ADV-01189,2023-05-02,Social Media,55,0.64,90.43,Platinum,False
C-ADV-01190,2023-07-29,Direct,23,0.3,5.73,Bronze,True
C-ADV-01191,2023-10-08,Referral,57,0.21,23.19,Silver,True
C-ADV-01192,2023-04-05,Social Media,21,0.2,93.85,Gold,True
C-ADV-01193,2023-03-16,Search,60,0.55,46.51,Gold,True
C-ADV-01194,2023-02-14,Search,24,0.62,61.48,Platinum,True
C-ADV-01195,2023-03-24,Referral,57,0.07,185.67,Silver,False
C-ADV-01196,2023-10-24,Referral,20,0.13,5.4,Bronze,True
C-ADV-01197,2023-06-15,Referral,42,0.12,45.94,Bronze,False
C-ADV-01198,2023-10-09,Search,36,0.26,52.67,Platinum,True
C-ADV-01199,2023-03-04,Referral,39,0.2,29.24,Platinum,True
C-ADV-01200,2023-12-23,Social Media,57,0.21,68.75,Bronze,True
C-ADV-01201,2023-10-20,Email,23,0.42,38.7,Platinum,True
C-ADV-01202,2023-08-07,Email,38,0.11,18.47,Gold,True
C-ADV-01203,2023-03-08,Email,54,0.09,282.46,Platinum,False
C-ADV-01204,2023-09-10,Social Media,57,0.36,246.11,Silver,True
C-ADV-01205,2023-04-10,Search,25,0.3,25.69,Bronze,False
C-ADV-01206,2023-11-17,Search,65,0.22,75.17,Silver,False
C-ADV-01207,2023-07-31,Search,39,0.35,61.15,Gold,True
C-ADV-01208,2023-01-06,Social Media,62,0.29,39.44,Gold,True
C-ADV-01209,2023-02-04,Referral,37,0.31,134.11,Gold,True
C-ADV-01210,2023-02-28,Referral,39,0.25,36.08,Platinum,True
C-ADV-01211,2023-03-31,Social Media,39,0.41,46.14,Gold,False
C-ADV-01212,2023-08-31,Search,59,0.22,64.96,Silver,False
C-ADV-01213,2023-03-21,Direct,52,0.11,75.78,Gold,False
C-ADV-01214,2023-07-31,Search,51,0.37,34.12,Gold,True
C-ADV-01215,2023-10-12,Email,19,0.26,439.09,Silver,True
C-ADV-01216,2023-07-01,Search,27,0.14,93.96,Gold,True
C-ADV-01217,2023-06-23,Direct,58,0.0,29.74,Silver,False
C-ADV-01218,2023-04-06,Email,25,0.38,150.24,Gold,True
C-ADV-01219,2023-12-30,Search,35,0.17,149.95,Platinum,True
C-ADV-01220,2023-09-12,Social Media,41,0.29,69.56,Platinum,True
C-ADV-01221,2023-04-21,Email,37,0.44,109.28,Silver,True
C-ADV-01222,2023-07-11,Search,67,0.36,115.06,Silver,True
C-ADV-01223,2023-08-16,Email,19,0.61,14.6,Platinum,True
C-ADV-01224,2023-04-08,Referral,48,0.39,61.73,Gold,True
C-ADV-01225,2023-03-15,Search,70,0.15,31.06,Silver,True
C-ADV-01226,2023-01-19,Direct,42,0.08,226.73,Bronze,True
C-ADV-01227,2023-06-09,Search,61,0.49,302.18,Bronze,True
C-ADV-01228,2023-08-28,Search,24,0.4,37.47,Gold,True
C-ADV-01229,2023-10-23,Referral,58,0.2,57.88,Silver,True
C-ADV-01230,2023-04-13,Social Media,36,0.08,31.44,Gold,True
C-ADV-01231,2023-08-14,Search,35,0.08,59.56,Silver,True
C-ADV-01232,2023-05-21,Search,18,0.12,38.64,Bronze,True
C-ADV-01233,2023-10-05,Referral,53,0.37,85.67,Gold,True
C-ADV-01234,2023-03-14,Referral,54,0.28,58.74,Silver,True
C-ADV-01235,2023-02-06,Referral,57,0.11,34.88,Gold,False
C-ADV-01236,2023-01-26,Social Media,19,0.19,18.06,Platinum,True
C-ADV-01237,2023-02-24,Direct,21,0.24,30.75,Bronze,False
C-ADV-01238,2023-07-20,Social Media,63,0.14,383.74,Platinum,True
C-ADV-01239,2023-06-09,Referral,70,0.43,9.31,Silver,True
C-ADV-01240,2023-08-27,Email,26,0.27,116.15,Bronze,False
C-ADV-01241,2023-02-19,Direct,37,0.37,52.18,Platinum,False
C-ADV-01242,2023-04-29,Social Media,27,0.15,76.64,Gold,True
C-ADV-01243,2023-07-20,Social Media,62,0.39,32.5,Gold,True
C-ADV-01244,2023-08-21,Direct,19,0.65,70.64,Bronze,False
C-ADV-01245,2023-02-27,Referral,48,0.31,67.03,Platinum,True
C-ADV-01246,2023-05-25,Referral,56,0.08,65.59,Silver,True
C-ADV-01247,2023-07-27,Search,38,0.47,85.8,Bronze,True
C-ADV-01248,2023-09-30,Direct,43,0.48,71.77,Platinum,True
C-ADV-01249,2023-11-14,Social Media,53,0.18,49.06,Silver,False
C-ADV-01250,2023-07-16,Search,39,0.59,9.99,Silver,False
C-ADV-01251,2023-08-11,Email,68,0.29,1209.91,Gold,True
C-ADV-01252,2023-03-30,Search,65,0.2,109.44,Platinum,True
C-ADV-01253,2023-10-31,Email,47,0.43,814.87,Gold,True
C-ADV-01254,2023-08-16,Social Media,37,0.21,106.97,Platinum,True
C-ADV-01255,2023-11-03,Search,61,0.39,4.78,Platinum,True
C-ADV-01256,2023-09-11,Search,23,0.38,23.5,Silver,True
C-ADV-01257,2023-10-25,Search,66,0.25,30.06,Silver,True
C-ADV-01258,2023-08-20,Email,36,0.14,73.04,Platinum,False
C-ADV-01259,2023-04-11,Social Media,61,0.08,8.13,Gold,True
C-ADV-01260,2023-10-19,Referral,45,0.41,18.07,Gold,True
C-ADV-01261,2023-10-26,Search,57,0.46,112.28,Platinum,True
C-ADV-01262,2023-05-31,Search,41,0.39,82.72,Bronze,True
C-ADV-01263,2023-12-27,Email,70,0.35,13.71,Gold,True
C-ADV-01264,2023-05-25,Search,33,0.07,42.04,Platinum,False
C-ADV-01265,2023-11-17,Referral,63,0.33,30.98,Platinum,False
C-ADV-01266,2023-07-15,Direct,52,0.19,67.87,Silver,True
C-ADV-01267,2023-09-01,Social Media,30,0.2,78.29,Platinum,True
C-ADV-01268,2023-08-02,Social Media,36,0.11,319.74,Silver,True
C-ADV-01269,2023-01-06,Search,59,0.13,106.94,Bronze,True
C-ADV-01270,2023-09-07,Direct,26,0.14,33.71,Bronze,True
C-ADV-01271,2023-11-25,Direct,47,0.36,11.94,Platinum,True
C-ADV-01272,2023-08-21,Email,45,0.29,4.49,Platinum,False
C-ADV-01273,2023-07-01,Social Media,29,0.33,157.61,Platinum,True
C-ADV-01274,2023-10-23,Direct,64,0.35,24.91,Silver,True
C-ADV-01275,2023-07-30,Email,54,0.41,121.25,Gold,True
C-ADV-01276,2023-01-20,Email,48,0.06,88.78,Gold,True
C-ADV-01277,2023-10-25,Direct,62,0.43,103.97,Bronze,True
C-ADV-01278,2023-09-27,Referral,47,0.2,10.86,Bronze,True
C-ADV-01279,2023-05-06,Direct,58,0.4,60.52,Bronze,True
C-ADV-01280,2023-11-10,Search,39,0.03,204.83,Bronze,False
C-ADV-01281,2023-08-21,Email,48,0.25,54.66,Gold,False
C-ADV-01282,2023-06-30,Referral,36,0.05,107.4,Silver,True
C-ADV-01283,2023-12-22,Email,65,0.13,62.59,Gold,True
C-ADV-01284,2023-02-01,Direct,55,0.21,32.21,Silver,True
C-ADV-01285,2023-12-03,Referral,69,0.2,24.23,Bronze,True
C-ADV-01286,2023-09-06,Search,26,0.28,133.65,Bronze,True
C-ADV-01287,2023-05-10,Social Media,57,0.28,144.85,Gold,True
C-ADV-01288,2023-05-12,Search,65,0.27,37.4,Bronze,True
C-ADV-01289,2023-10-30,Social Media,60,0.4,285.23,Platinum,True
C-ADV-01290,2023-03-31,Referral,68,0.27,183.53,Silver,False
C-ADV-01291,2023-04-03,Email,20,0.51,24.6,Gold,True
C-ADV-01292,2023-03-16,Email,70,0.23,116.02,Silver,False
C-ADV-01293,2023-07-31,Direct,33,0.1,172.89,Platinum,True
C-ADV-01294,2023-04-18,Email,64,0.2,171.28,Gold,True
C-ADV-01295,2023-11-25,Referral,66,0.17,39.6,Bronze,True
C-ADV-01296,2023-03-27,Direct,43,0.04,45.21,Platinum,True
C-ADV-01297,2023-09-01,Email,32,0.44,47.12,Platinum,False
C-ADV-01298,2023-08-31,Referral,27,0.42,286.84,Platinum,True
C-ADV-01299,2023-05-28,Direct,42,0.21,7.65,Gold,True
C-ADV-01300,2023-02-19,Email,58,0.24,32.71,Gold,False
C-ADV-01301,2023-11-09,Referral,39,0.08,123.99,Gold,True
C-ADV-01302,2023-02-20,Referral,59,0.42,425.45,Platinum,False
C-ADV-01303,2023-12-12,Social Media,64,0.32,14.22,Silver,True
C-ADV-01304,2023-12-13,Social Media,38,0.11,80.65,Bronze,True
C-ADV-01305,2023-02-04,Search,44,0.2,766.64,Bronze,True
C-ADV-01306,2023-12-17,Direct,40,0.18,99.83,Silver,True
C-ADV-01307,2023-05-09,Social Media,20,0.32,129.95,Bronze,True
C-ADV-01308,2023-01-30,Email,60,0.22,93.18,Silver,True
C-ADV-01309,2023-12-29,Search,23,0.25,15.21,Silver,False
C-ADV-01310,2023-12-03,Email,69,0.26,57.69,Silver,True
C-ADV-01311,2023-12-23,Social Media,34,0.13,62.42,Gold,False
C-ADV-01312,2023-12-05,Search,58,0.13,47.68,Platinum,True
C-ADV-01313,2023-08-07,Referral,34,0.31,59.95,Silver,True
C-ADV-01314,2023-05-22,Search,42,0.3,110.31,Platinum,True
C-ADV-01315,2023-01-31,Referral,70,0.37,59.59,Gold,True
C-ADV-01316,2023-08-14,Search,49,0.35,65.37,Silver,False
C-ADV-01317,2023-04-02,Direct,24,0.23,158.04,Silver,False
C-ADV-01318,2023-04-22,Email,59,0.09,21.03,Bronze,False
C-ADV-01319,2023-05-13,Search,20,0.35,19.47,Bronze,True
C-ADV-01320,2023-10-20,Referral,67,0.1,86.68,Platinum,True
C-ADV-01321,2023-09-12,Social Media,59,0.06,25.08,Bronze,True
C-ADV-01322,2023-12-07,Direct,35,0.06,56.39,Silver,True
C-ADV-01323,2023-07-20,Email,18,0.63,17.34,Platinum,False
C-ADV-01324,2023-08-12,Direct,64,0.27,6.43,Bronze,True
C-ADV-01325,2023-01-02,Direct,62,0.24,37.65,Platinum,True
C-ADV-01326,2023-10-18,Email,40,0.36,33.48,Gold,True
C-ADV-01327,2023-07-25,Search,58,0.13,85.5,Bronze,True
C-ADV-01328,2023-10-01,Referral,23,0.09,7.85,Platinum,True
C-ADV-01329,2023-11-28,Social Media,29,0.26,29.61,Bronze,False
C-ADV-01330,2023-12-05,Social Media,37,0.63,14.25,Platinum,True
C-ADV-01331,2023-11-19,Referral,49,0.22,16.28,Bronze,False
C-ADV-01332,2023-04-08,Social Media,20,0.08,26.39,Silver,True
C-ADV-01333,2023-10-31,Social Media,49,0.21,175.41,Platinum,True
C-ADV-01334,2023-10-04,Referral,49,0.12,145.68,Platinum,True
C-ADV-01335,2023-01-19,Referral,21,0.75,47.02,Gold,True
C-ADV-01336,2023-07-27,Search,31,0.22,12.49,Platinum,True
C-ADV-01337,2023-10-24,Social Media,22,0.49,18.23,Bronze,True
C-ADV-01338,2023-09-08,Search,48,0.2,265.03,Bronze,True
C-ADV-01339,2023-12-26,Social Media,18,0.11,28.23,Silver,True
C-ADV-01340,2023-06-07,Search,47,0.15,18.43,Silver,True
C-ADV-01341,2023-02-24,Search,49,0.24,214.88,Silver,True
C-ADV-01342,2023-04-14,Direct,39,0.26,66.22,Platinum,True
C-ADV-01343,2023-03-03,Email,52,0.33,29.03,Silver,True
C-ADV-01344,2023-04-20,Search,55,0.12,151.38,Silver,True
C-ADV-01345,2023-02-02,Search,35,0.03,78.29,Silver,False
C-ADV-01346,2023-03-28,Referral,53,0.65,105.53,Silver,False
C-ADV-01347,2023-05-05,Email,20,0.25,89.82,Silver,True
C-ADV-01348,2023-11-20,Email,42,0.22,56.11,Silver,True
C-ADV-01349,2023-09-07,Search,18,0.14,6.02,Bronze,True
C-ADV-01350,2023-02-15,Email,36,0.35,77.0,Platinum,False
C-ADV-01351,2023-12-21,Social Media,31,0.14,74.31,Silver,True
C-ADV-01352,2023-09-25,Direct,44,0.35,417.8,Silver,True
C-ADV-01353,2023-11-09,Search,56,0.36,114.64,Silver,False
C-ADV-01354,2023-11-10,Search,58,0.69,50.51,Gold,True
C-ADV-01355,2023-08-03,Search,53,0.31,57.79,Silver,True
C-ADV-01356,2023-03-02,Email,24,0.3,106.19,Gold,True
C-ADV-01357,2023-08-26,Social Media,35,0.07,39.84,Bronze,True
C-ADV-01358,2023-02-27,Social Media,61,0.51,25.69,Platinum,False
C-ADV-01359,2023-04-01,Social Media,60,0.16,30.39,Bronze,True
C-ADV-01360,2023-11-27,Referral,36,0.41,29.48,Silver,False
C-ADV-01361,2023-05-09,Referral,57,0.56,145.25,Platinum,True
C-ADV-01362,2023-02-23,Search,52,0.53,434.32,Silver,True
C-ADV-01363,2023-01-15,Direct,50,0.1,111.76,Bronze,True
C-ADV-01364,2023-05-01,Direct,55,0.07,81.69,Gold,False
C-ADV-01365,2023-04-12,Referral,32,0.39,13.29,Bronze,True
C-ADV-01366,2023-04-27,Search,33,0.47,15.14,Platinum,True
C-ADV-01367,2023-07-12,Social Media,22,0.39,59.39,Platinum,False
C-ADV-01368,2023-01-28,Direct,27,0.15,35.44,Silver,False
C-ADV-01369,2023-04-02,Direct,41,0.55,46.29,Silver,False
C-ADV-01370,2023-04-10,Referral,35,0.35,48.65,Silver,True
C-ADV-01371,2023-03-07,Search,62,0.13,113.8,Bronze,True
C-ADV-01372,2023-03-11,Search,47,0.29,9.65,Platinum,False
C-ADV-01373,2023-03-29,Referral,32,0.44,168.14,Gold,True
C-ADV-01374,2023-11-23,Email,28,0.54,7.54,Silver,True
C-ADV-01375,2023-07-30,Email,49,0.26,45.25,Silver,False
C-ADV-01376,2023-08-25,Referral,18,0.31,445.29,Platinum,True
C-ADV-01377,2023-05-07,Referral,45,0.39,427.44,Silver,True
C-ADV-01378,2023-10-21,Search,44,0.15,84.66,Bronze,True
C-ADV-01379,2023-08-29,Email,20,0.32,11.13,Platinum,False
C-ADV-01380,2023-09-03,Search,46,0.22,32.3,Platinum,True
C-ADV-01381,2023-02-12,Email,66,0.58,37.88,Bronze,False
C-ADV-01382,2023-04-22,Social Media,40,0.3,59.32,Gold,True
C-ADV-01383,2023-11-28,Search,19,0.19,8.99,Platinum,True
C-ADV-01384,2023-03-24,Direct,54,0.23,212.16,Bronze,False
C-ADV-01385,2023-08-26,Social Media,63,0.36,200.86,Platinum,True
C-ADV-01386,2023-07-09,Direct,63,0.24,23.09,Bronze,True
C-ADV-01387,2023-07-17,Referral,51,0.52,29.12,Bronze,True
C-ADV-01388,2023-08-07,Referral,62,0.02,47.0,Silver,True
C-ADV-01389,2023-11-14,Referral,65,0.1,8.17,Bronze,True
C-ADV-01390,2023-01-27,Search,42,0.34,24.98,Gold,False
C-ADV-01391,2023-11-13,Search,41,0.19,5.74,Gold,True
C-ADV-01392,2023-11-28,Email,63,0.52,19.29,Bronze,True
C-ADV-01393,2023-03-12,Referral,33,0.12,27.16,Bronze,False
C-ADV-01394,2023-10-25,Social Media,66,0.23,47.5,Silver,True
C-ADV-01395,2023-06-30,Referral,50,0.08,23.34,Platinum,True
C-ADV-01396,2023-01-28,Search,41,0.43,147.43,Gold,False
C-ADV-01397,2023-09-06,Email,51,0.04,42.78,Bronze,False
C-ADV-01398,2023-12-30,Email,61,0.34,115.98,Gold,False
C-ADV-01399,2023-11-14,Referral,69,0.16,43.47,Bronze,True
C-ADV-01400,2023-08-23,Search,23,0.12,66.11,Platinum,True
C-ADV-01401,2023-05-28,Search,24,0.34,148.01,Silver,True
C-ADV-01402,2023-02-27,Social Media,49,0.67,21.72,Silver,True
C-ADV-01403,2023-09-24,Search,36,0.5,158.44,Platinum,True
C-ADV-01404,2023-08-31,Referral,44,0.22,67.27,Platinum,True
C-ADV-01405,2023-05-30,Social Media,22,0.06,25.49,Bronze,True
C-ADV-01406,2023-09-24,Referral,44,0.18,692.56,Gold,True
C-ADV-01407,2023-09-06,Email,60,0.01,37.76,Platinum,False
C-ADV-01408,2023-06-05,Email,26,0.41,175.42,Gold,True
C-ADV-01409,2023-05-14,Social Media,48,0.35,97.41,Gold,True
C-ADV-01410,2023-01-25,Social Media,40,0.36,58.45,Gold,False
C-ADV-01411,2023-03-27,Email,28,0.12,32.57,Gold,True
C-ADV-01412,2023-03-31,Social Media,28,0.54,180.45,Silver,True
C-ADV-01413,2023-01-22,Referral,54,0.31,80.74,Silver,False
C-ADV-01414,2023-05-14,Referral,29,0.49,53.79,Silver,True
C-ADV-01415,2023-12-07,Referral,40,0.37,49.0,Silver,True
C-ADV-01416,2023-08-18,Email,28,0.31,88.23,Gold,True
C-ADV-01417,2023-01-13,Direct,49,0.14,238.68,Silver,False
C-ADV-01418,2023-06-13,Social Media,18,0.37,68.06,Gold,True
C-ADV-01419,2023-08-31,Referral,66,0.63,63.99,Silver,False
C-ADV-01420,2023-06-23,Search,64,0.58,20.81,Platinum,True
C-ADV-01421,2023-03-13,Email,25,0.2,268.86,Gold,True
C-ADV-01422,2023-07-25,Email,32,0.23,193.8,Platinum,True
C-ADV-01423,2023-02-17,Referral,21,0.35,8.67,Silver,True
C-ADV-01424,2023-05-23,Social Media,19,0.42,12.78,Bronze,False
C-ADV-01425,2023-12-13,Search,50,0.09,51.44,Platinum,True
C-ADV-01426,2023-09-09,Referral,56,0.63,136.73,Bronze,True
C-ADV-01427,2023-07-23,Social Media,63,0.52,491.1,Platinum,True
C-ADV-01428,2023-07-17,Referral,18,0.21,5.87,Gold,True
C-ADV-01429,2023-06-29,Referral,46,0.82,66.2,Bronze,True
C-ADV-01430,2023-08-16,Direct,69,0.12,248.32,Platinum,True
C-ADV-01431,2023-03-25,Direct,64,0.53,86.25,Platinum,True
C-ADV-01432,2023-10-28,Email,23,0.19,41.43,Silver,True
C-ADV-01433,2023-06-05,Direct,51,0.25,52.38,Gold,True
C-ADV-01434,2023-10-30,Direct,23,0.09,15.77,Bronze,False
C-ADV-01435,2023-11-24,Referral,44,0.15,66.73,Silver,False
C-ADV-01436,2023-12-30,Email,66,0.26,104.76,Silver,True
C-ADV-01437,2023-04-06,Direct,36,0.39,253.7,Platinum,True
C-ADV-01438,2023-06-04,Email,37,0.31,36.38,Platinum,False
C-ADV-01439,2023-04-25,Search,68,0.09,21.67,Bronze,True
C-ADV-01440,2023-05-15,Referral,58,0.29,203.38,Platinum,True
C-ADV-01441,2023-12-01,Referral,44,0.36,118.74,Silver,False
C-ADV-01442,2023-12-19,Social Media,19,0.07,49.63,Bronze,True
C-ADV-01443,2023-09-10,Search,56,0.11,63.01,Gold,False
C-ADV-01444,2023-10-17,Direct,34,0.33,118.46,Platinum,True
C-ADV-01445,2023-07-11,Email,64,0.24,18.55,Bronze,True
C-ADV-01446,2023-03-25,Email,21,0.07,50.37,Silver,True
C-ADV-01447,2023-08-25,Social Media,40,0.69,13.47,Silver,True
C-ADV-01448,2023-05-20,Referral,44,0.76,108.27,Gold,True
C-ADV-01449,2023-05-29,Referral,51,0.29,72.58,Bronze,True
C-ADV-01450,2023-11-18,Social Media,66,0.17,68.26,Bronze,True
C-ADV-01451,2023-10-06,Referral,38,0.35,161.8,Gold,True
C-ADV-01452,2023-12-17,Referral,24,0.47,70.41,Gold,True
C-ADV-01453,2023-01-07,Social Media,51,0.09,22.56,Gold,True
C-ADV-01454,2023-09-06,Direct,39,0.42,73.01,Silver,True
C-ADV-01455,2023-04-22,Social Media,50,0.5,9.87,Silver,True
C-ADV-01456,2023-10-14,Email,62,0.37,24.62,Bronze,False
C-ADV-01457,2023-08-24,Search,25,0.11,133.52,Silver,True
C-ADV-01458,2023-09-03,Referral,37,0.17,12.11,Gold,True
C-ADV-01459,2023-08-15,Email,51,0.27,123.93,Gold,True
C-ADV-01460,2023-12-30,Referral,19,0.13,647.6,Bronze,True
C-ADV-01461,2023-03-07,Social Media,62,0.54,52.88,Silver,True
C-ADV-01462,2023-03-06,Social Media,26,0.16,23.97,Bronze,False
C-ADV-01463,2023-12-20,Search,22,0.36,181.62,Bronze,False
C-ADV-01464,2023-08-09,Search,30,0.45,111.52,Bronze,True
C-ADV-01465,2023-12-04,Email,55,0.55,49.97,Bronze,False
C-ADV-01466,2023-03-02,Referral,20,0.16,94.92,Bronze,True
C-ADV-01467,2023-12-08,Search,66,0.34,21.14,Bronze,True
C-ADV-01468,2023-11-05,Social Media,55,0.34,9.38,Silver,True
C-ADV-01469,2023-12-10,Referral,19,0.11,84.92,Bronze,True
C-ADV-01470,2023-05-23,Email,40,0.04,5.33,Gold,True
C-ADV-01471,2023-09-14,Email,33,0.09,400.23,Bronze,True
C-ADV-01472,2023-10-24,Search,51,0.6,26.56,Silver,True
C-ADV-01473,2023-05-25,Social Media,66,0.08,84.97,Bronze,True
C-ADV-01474,2023-04-20,Email,63,0.19,86.62,Platinum,True
C-ADV-01475,2023-12-24,Email,29,0.64,28.9,Platinum,True
C-ADV-01476,2023-04-03,Referral,42,0.3,126.03,Platinum,True
C-ADV-01477,2023-09-21,Social Media,44,0.15,20.21,Bronze,True
C-ADV-01478,2023-03-05,Direct,25,0.13,296.88,Silver,False
C-ADV-01479,2023-07-04,Referral,53,0.25,40.74,Bronze,True
C-ADV-01480,2023-06-17,Direct,25,0.57,59.69,Platinum,True
C-ADV-01481,2023-08-22,Email,65,0.45,153.03,Gold,False
C-ADV-01482,2023-04-26,Email,44,0.12,28.02,Gold,False
C-ADV-01483,2023-04-07,Search,69,0.66,22.22,Platinum,True
C-ADV-01484,2023-04-02,Search,61,0.1,52.07,Platinum,True
C-ADV-01485,2023-07-22,Direct,51,0.28,24.17,Bronze,True
C-ADV-01486,2023-03-15,Direct,43,0.17,16.58,Bronze,True
C-ADV-01487,2023-02-03,Referral,30,0.41,85.61,Gold,True
C-ADV-01488,2023-11-01,Direct,25,0.17,36.62,Silver,False
C-ADV-01489,2023-09-13,Referral,66,0.19,57.69,Gold,False
C-ADV-01490,2023-07-02,Direct,60,0.29,32.19,Platinum,False
C-ADV-01491,2023-09-19,Referral,27,0.39,208.37,Platinum,True
C-ADV-01492,2023-03-04,Referral,49,0.46,35.49,Platinum,True
C-ADV-01493,2023-11-18,Social Media,19,0.52,706.63,Bronze,True
C-ADV-01494,2023-02-04,Direct,61,0.19,33.24,Bronze,True
C-ADV-01495,2023-07-15,Email,61,0.51,17.62,Gold,True
C-ADV-01496,2023-06-05,Email,57,0.52,40.98,Bronze,True
C-ADV-01497,2023-12-05,Email,67,0.49,14.86,Platinum,False
C-ADV-01498,2023-04-14,Referral,60,0.62,149.58,Platinum,False
C-ADV-01499,2023-09-16,Referral,52,0.06,110.23,Gold,True
C-ADV-01500,2023-01-17,Direct,25,0.25,269.86,Platinum,False
C-ADV-01501,2023-06-11,Direct,46,0.07,60.17,Platinum,True
C-ADV-01502,2023-01-17,Social Media,53,0.34,68.72,Gold,True
C-ADV-01503,2023-09-09,Direct,26,0.34,50.53,Gold,False
C-ADV-01504,2023-09-07,Search,54,0.2,40.82,Platinum,False
C-ADV-01505,2023-09-01,Email,28,0.11,174.87,Bronze,False
C-ADV-01506,2023-05-15,Direct,55,0.28,26.63,Platinum,True
C-ADV-01507,2023-05-26,Referral,21,0.68,202.24,Bronze,True
C-ADV-01508,2023-03-07,Referral,40,0.42,17.71,Bronze,True
C-ADV-01509,2023-07-14,Search,45,0.15,441.9,Gold,True
C-ADV-01510,2023-07-30,Referral,21,0.48,18.7,Silver,True
C-ADV-01511,2023-05-01,Referral,55,0.35,32.22,Bronze,True
C-ADV-01512,2023-06-06,Search,39,0.22,25.76,Silver,True
C-ADV-01513,2023-10-03,Referral,20,0.22,43.22,Platinum,False
C-ADV-01514,2023-10-18,Email,44,0.23,130.38,Gold,True
C-ADV-01515,2023-12-23,Direct,55,0.32,52.72,Bronze,True
C-ADV-01516,2023-07-13,Email,42,0.16,191.04,Gold,True
C-ADV-01517,2023-09-08,Search,62,0.18,74.48,Silver,True
C-ADV-01518,2023-09-12,Email,69,0.12,70.32,Gold,True
C-ADV-01519,2023-11-11,Referral,41,0.46,11.34,Platinum,True
C-ADV-01520,2023-09-12,Search,52,0.09,40.31,Silver,True
C-ADV-01521,2023-05-16,Search,37,0.43,86.56,Platinum,True
C-ADV-01522,2023-11-16,Search,63,0.19,117.87,Bronze,True
C-ADV-01523,2023-05-20,Search,54,0.37,62.99,Platinum,False
C-ADV-01524,2023-04-18,Referral,68,0.06,42.19,Bronze,True
C-ADV-01525,2023-09-16,Referral,45,0.43,69.15,Gold,True
C-ADV-01526,2023-08-01,Direct,34,0.14,24.82,Platinum,True
C-ADV-01527,2023-01-10,Email,29,0.56,113.51,Platinum,True
C-ADV-01528,2023-12-05,Direct,35,0.48,56.17,Platinum,True
C-ADV-01529,2023-09-25,Social Media,41,0.37,25.04,Platinum,True
C-ADV-01530,2023-05-04,Social Media,65,0.36,44.02,Gold,False
C-ADV-01531,2023-07-30,Referral,22,0.2,12.67,Silver,False
C-ADV-01532,2023-05-17,Referral,59,0.45,831.27,Silver,True
C-ADV-01533,2023-12-18,Email,33,0.26,43.82,Platinum,True
C-ADV-01534,2023-02-28,Social Media,30,0.38,131.52,Bronze,True
C-ADV-01535,2023-06-08,Direct,49,0.05,20.51,Platinum,False
C-ADV-01536,2023-11-28,Search,30,0.53,21.82,Silver,True
