transaction_id,customer_id,date,amount,category
T-ADV-009142,C-ADV-00551,2024-07-14,61.79,Grocery
T-ADV-021055,C-ADV-01251,2024-07-14,2254.06,Home
T-ADV-012956,C-ADV-00772,2024-07-14,35.18,Fashion
T-ADV-019594,C-ADV-01164,2024-07-14,36.17,Health
T-ADV-031251,C-ADV-01836,2024-07-14,13.85,Tech
T-ADV-039700,C-ADV-02330,2024-07-14,137.26,Grocery
T-ADV-044001,C-ADV-02589,2024-07-14,32.99,Tech
T-ADV-050820,C-ADV-02992,2024-07-14,58.75,Health
T-ADV-021740,C-ADV-01294,2024-07-14,305.1,Health
T-ADV-004452,C-ADV-00270,2024-07-14,48.31,Home
T-ADV-011063,C-ADV-00667,2024-07-14,21.65,Home
T-ADV-012364,C-ADV-00738,2024-07-14,127.85,Grocery
T-ADV-025944,C-ADV-01534,2024-07-15,87.79,Home
T-ADV-049720,C-ADV-02929,2024-07-15,22.3,Grocery
T-ADV-015695,C-ADV-00935,2024-07-15,74.35,Health
T-ADV-045961,C-ADV-02711,2024-07-15,128.13,Grocery
T-ADV-013024,C-ADV-00776,2024-07-15,38.06,Fashion
T-ADV-009427,C-ADV-00568,2024-07-15,27.64,Tech
T-ADV-007215,C-ADV-00440,2024-07-15,113.61,Grocery
T-ADV-005030,C-ADV-00304,2024-07-15,50.59,Fashion
T-ADV-035966,C-ADV-02110,2024-07-15,18.16,Grocery
T-ADV-014549,C-ADV-00866,2024-07-15,800.96,Grocery
T-ADV-042522,C-ADV-02504,2024-07-15,86.65,Fashion
T-ADV-015562,C-ADV-00925,2024-07-15,21.48,Health
T-ADV-024134,C-ADV-01432,2024-07-15,79.31,Health
T-ADV-010886,C-ADV-00657,2024-07-15,106.16,Health
T-ADV-008216,C-ADV-00497,2024-07-15,28.85,Grocery
T-ADV-027438,C-ADV-01616,2024-07-15,99.81,Health
T-ADV-045422,C-ADV-02677,2024-07-15,10.28,Health
T-ADV-028529,C-ADV-01673,2024-07-15,218.75,Grocery
T-ADV-048829,C-ADV-02881,2024-07-15,46.4,Home
T-ADV-011431,C-ADV-00686,2024-07-15,57.06,Health
T-ADV-038270,C-ADV-02247,2024-07-15,26.29,Home
T-ADV-015627,C-ADV-00930,2024-07-15,102.39,Grocery
T-ADV-004946,C-ADV-00298,2024-07-15,200.71,Grocery
T-ADV-022512,C-ADV-01346,2024-07-15,56.02,Health
T-ADV-027428,C-ADV-01616,2024-07-15,108.32,Fashion
T-ADV-026008,C-ADV-01537,2024-07-15,39.55,Fashion
T-ADV-036802,C-ADV-02160,2024-07-15,789.5,Tech
T-ADV-028598,C-ADV-01678,2024-07-15,15.21,Grocery
T-ADV-033320,C-ADV-01961,2024-07-15,132.76,Health
T-ADV-008798,C-ADV-00530,2024-07-15,33.85,Health
T-ADV-030059,C-ADV-01765,2024-07-15,42.02,Tech
T-ADV-001547,C-ADV-00092,2024-07-15,74.22,Home
T-ADV-047034,C-ADV-02773,2024-07-15,9.48,Grocery
T-ADV-031574,C-ADV-01857,2024-07-15,352.22,Health
T-ADV-022723,C-ADV-01358,2024-07-15,23.81,Fashion
T-ADV-004478,C-ADV-00272,2024-07-15,112.29,Grocery
T-ADV-040251,C-ADV-02363,2024-07-15,44.96,Tech
T-ADV-040914,C-ADV-02403,2024-07-15,202.73,Grocery
T-ADV-006229,C-ADV-00380,2024-07-15,50.78,Home
T-ADV-004177,C-ADV-00253,2024-07-15,116.06,Health
T-ADV-044275,C-ADV-02605,2024-07-15,72.67,Home
T-ADV-001899,C-ADV-00110,2024-07-15,22.64,Health
T-ADV-050583,C-ADV-02979,2024-07-15,22.04,Tech
T-ADV-014685,C-ADV-00872,2024-07-15,110.38,Fashion
T-ADV-004434,C-ADV-00268,2024-07-15,44.35,Health
T-ADV-036149,C-ADV-02120,2024-07-15,56.05,Health
T-ADV-008423,C-ADV-00507,2024-07-15,31.86,Tech
T-ADV-037433,C-ADV-02200,2024-07-15,37.3,Health
T-ADV-004421,C-ADV-00268,2024-07-15,49.58,Grocery
T-ADV-030409,C-ADV-01784,2024-07-15,357.91,Health
T-ADV-045587,C-ADV-02686,2024-07-15,75.52,Tech
T-ADV-018741,C-ADV-01119,2024-07-15,68.72,Health
T-ADV-027963,C-ADV-01640,2024-07-15,16.63,Health
T-ADV-046486,C-ADV-02742,2024-07-15,8.2,Tech
T-ADV-009969,C-ADV-00599,2024-07-15,30.9,Tech
T-ADV-002042,C-ADV-00119,2024-07-15,125.19,Tech
T-ADV-027904,C-ADV-01638,2024-07-15,104.8,Tech
T-ADV-004269,C-ADV-00260,2024-07-15,65.62,Tech
T-ADV-036208,C-ADV-02123,2024-07-15,144.18,Fashion
T-ADV-032527,C-ADV-01910,2024-07-15,17.12,Tech
T-ADV-023422,C-ADV-01395,2024-07-15,41.77,Home
T-ADV-002536,C-ADV-00154,2024-07-15,39.05,Home
T-ADV-039577,C-ADV-02322,2024-07-15,149.84,Tech
T-ADV-043378,C-ADV-02553,2024-07-15,71.29,Home
T-ADV-022787,C-ADV-01361,2024-07-15,105.77,Fashion
T-ADV-028136,C-ADV-01652,2024-07-15,20.24,Tech
T-ADV-023564,C-ADV-01403,2024-07-15,281.82,Home
T-ADV-041035,C-ADV-02411,2024-07-15,88.4,Grocery
T-ADV-018394,C-ADV-01097,2024-07-15,550.13,Health
T-ADV-012811,C-ADV-00766,2024-07-15,39.76,Grocery
T-ADV-039984,C-ADV-02349,2024-07-15,213.41,Grocery
T-ADV-046793,C-ADV-02759,2024-07-15,58.76,Home
T-ADV-017491,C-ADV-01041,2024-07-15,93.77,Grocery
T-ADV-026475,C-ADV-01562,2024-07-15,43.54,Home
T-ADV-038285,C-ADV-02247,2024-07-15,14.4,Tech
T-ADV-013136,C-ADV-00780,2024-07-15,71.55,Tech
T-ADV-001129,C-ADV-00071,2024-07-15,23.94,Tech
T-ADV-036948,C-ADV-02172,2024-07-15,5.66,Health
T-ADV-029278,C-ADV-01715,2024-07-15,25.4,Grocery
T-ADV-002755,C-ADV-00168,2024-07-15,195.06,Fashion
T-ADV-019410,C-ADV-01153,2024-07-15,111.05,Grocery
T-ADV-019399,C-ADV-01153,2024-07-15,95.83,Grocery
T-ADV-001742,C-ADV-00102,2024-07-15,141.31,Grocery
T-ADV-008449,C-ADV-00509,2024-07-15,42.05,Tech
T-ADV-034999,C-ADV-02058,2024-07-15,86.76,Home
T-ADV-041802,C-ADV-02455,2024-07-15,58.46,Grocery
T-ADV-028169,C-ADV-01655,2024-07-15,56.89,Home
T-ADV-050546,C-ADV-02976,2024-07-15,160.85,Health
T-ADV-012567,C-ADV-00752,2024-07-15,47.3,Tech
T-ADV-040731,C-ADV-02390,2024-07-15,19.84,Tech
T-ADV-020862,C-ADV-01242,2024-07-15,55.28,Fashion
T-ADV-016017,C-ADV-00953,2024-07-15,37.83,Grocery
T-ADV-009659,C-ADV-00583,2024-07-15,70.96,Home
T-ADV-025147,C-ADV-01491,2024-07-15,317.71,Home
T-ADV-011111,C-ADV-00668,2024-07-16,139.97,Tech
T-ADV-013996,C-ADV-00834,2024-07-16,317.22,Tech
T-ADV-003070,C-ADV-00189,2024-07-16,19.59,Home
T-ADV-007453,C-ADV-00452,2024-07-16,273.82,Tech
T-ADV-032999,C-ADV-01941,2024-07-16,131.4,Health
T-ADV-011101,C-ADV-00668,2024-07-16,93.53,Grocery
T-ADV-027573,C-ADV-01622,2024-07-16,45.11,Tech
T-ADV-011166,C-ADV-00671,2024-07-16,208.65,Health
T-ADV-049245,C-ADV-02904,2024-07-16,225.22,Home
T-ADV-023586,C-ADV-01404,2024-07-16,115.54,Fashion
T-ADV-003691,C-ADV-00225,2024-07-16,31.27,Home
T-ADV-037896,C-ADV-02227,2024-07-16,273.32,Fashion
T-ADV-038587,C-ADV-02265,2024-07-16,11.9,Health
T-ADV-050833,C-ADV-02993,2024-07-16,13.17,Tech
T-ADV-047574,C-ADV-02805,2024-07-16,211.47,Health
T-ADV-018549,C-ADV-01105,2024-07-16,53.41,Grocery
T-ADV-018573,C-ADV-01107,2024-07-16,158.13,Home
T-ADV-002730,C-ADV-00165,2024-07-16,199.12,Home
T-ADV-028086,C-ADV-01649,2024-07-16,121.79,Fashion
T-ADV-023639,C-ADV-01409,2024-07-16,134.19,Home
T-ADV-006233,C-ADV-00380,2024-07-16,20.31,Fashion
T-ADV-049591,C-ADV-02922,2024-07-16,249.43,Tech
T-ADV-007847,C-ADV-00478,2024-07-16,375.05,Grocery
T-ADV-010531,C-ADV-00632,2024-07-16,83.65,Home
T-ADV-002653,C-ADV-00162,2024-07-16,70.92,Home
T-ADV-010546,C-ADV-00633,2024-07-16,13.27,Fashion
T-ADV-035764,C-ADV-02101,2024-07-16,52.59,Tech
T-ADV-010483,C-ADV-00629,2024-07-16,33.68,Home
T-ADV-028927,C-ADV-01697,2024-07-16,16.65,Home
T-ADV-040981,C-ADV-02407,2024-07-16,233.73,Grocery
T-ADV-011872,C-ADV-00708,2024-07-16,41.82,Fashion
T-ADV-003850,C-ADV-00235,2024-07-16,62.7,Home
T-ADV-002953,C-ADV-00180,2024-07-16,27.64,Home
T-ADV-029035,C-ADV-01703,2024-07-16,16.46,Home
T-ADV-046620,C-ADV-02751,2024-07-16,33.72,Tech
T-ADV-028498,C-ADV-01672,2024-07-16,45.51,Home
T-ADV-049386,C-ADV-02910,2024-07-16,198.57,Grocery
T-ADV-047673,C-ADV-02812,2024-07-16,26.63,Fashion
T-ADV-032467,C-ADV-01907,2024-07-16,4.08,Home
T-ADV-002899,C-ADV-00176,2024-07-16,15.59,Tech
T-ADV-006599,C-ADV-00402,2024-07-16,83.14,Home
T-ADV-010560,C-ADV-00634,2024-07-16,300.62,Tech
T-ADV-023874,C-ADV-01420,2024-07-16,11.91,Home
T-ADV-010860,C-ADV-00654,2024-07-16,22.37,Fashion
T-ADV-044594,C-ADV-02624,2024-07-16,380.86,Health
T-ADV-011607,C-ADV-00694,2024-07-16,135.31,Grocery
T-ADV-034789,C-ADV-02045,2024-07-16,11.79,Grocery
T-ADV-003879,C-ADV-00237,2024-07-16,82.07,Grocery
T-ADV-031638,C-ADV-01861,2024-07-16,82.12,Fashion
T-ADV-026658,C-ADV-01572,2024-07-16,50.98,Fashion
T-ADV-040473,C-ADV-02376,2024-07-16,57.32,Tech
T-ADV-031093,C-ADV-01825,2024-07-16,270.26,Fashion
T-ADV-040194,C-ADV-02361,2024-07-16,197.39,Fashion
T-ADV-019429,C-ADV-01154,2024-07-16,43.66,Grocery
T-ADV-023804,C-ADV-01417,2024-07-16,373.23,Grocery
T-ADV-036075,C-ADV-02115,2024-07-16,88.67,Fashion
T-ADV-000682,C-ADV-00042,2024-07-16,65.44,Grocery
T-ADV-019382,C-ADV-01152,2024-07-16,81.56,Home
T-ADV-009642,C-ADV-00581,2024-07-16,130.53,Tech
T-ADV-036478,C-ADV-02140,2024-07-16,271.75,Tech
T-ADV-039677,C-ADV-02328,2024-07-16,153.04,Fashion
T-ADV-007088,C-ADV-00433,2024-07-16,57.26,Grocery
T-ADV-048772,C-ADV-02878,2024-07-16,12.84,Home
T-ADV-033843,C-ADV-01992,2024-07-16,178.78,Grocery
T-ADV-047372,C-ADV-02794,2024-07-16,15.02,Fashion
T-ADV-014594,C-ADV-00868,2024-07-16,93.1,Home
T-ADV-019890,C-ADV-01181,2024-07-16,115.48,Grocery
T-ADV-004178,C-ADV-00253,2024-07-16,220.65,Grocery
T-ADV-009145,C-ADV-00551,2024-07-16,74.82,Tech
T-ADV-042524,C-ADV-02504,2024-07-16,138.6,Home
T-ADV-034382,C-ADV-02023,2024-07-16,39.36,Health
T-ADV-019816,C-ADV-01176,2024-07-16,112.78,Grocery
T-ADV-025479,C-ADV-01508,2024-07-16,23.05,Fashion
T-ADV-031291,C-ADV-01840,2024-07-16,138.27,Health
T-ADV-014646,C-ADV-00871,2024-07-16,22.93,Health
T-ADV-012417,C-ADV-00742,2024-07-16,73.32,Fashion
T-ADV-020368,C-ADV-01210,2024-07-16,45.47,Grocery
T-ADV-005780,C-ADV-00352,2024-07-16,353.56,Grocery
T-ADV-034348,C-ADV-02022,2024-07-16,88.57,Health
T-ADV-005389,C-ADV-00324,2024-07-16,104.43,Tech
T-ADV-046329,C-ADV-02734,2024-07-16,29.31,Grocery
T-ADV-033383,C-ADV-01965,2024-07-16,264.87,Grocery
T-ADV-000940,C-ADV-00060,2024-07-16,317.85,Grocery
T-ADV-042985,C-ADV-02529,2024-07-16,27.53,Tech
T-ADV-008406,C-ADV-00507,2024-07-16,23.94,Home
T-ADV-034482,C-ADV-02030,2024-07-16,28.9,Health
T-ADV-002268,C-ADV-00131,2024-07-16,27.22,Tech
T-ADV-027214,C-ADV-01605,2024-07-16,95.83,Grocery
T-ADV-047829,C-ADV-02823,2024-07-16,116.62,Fashion
T-ADV-016769,C-ADV-00998,2024-07-16,14.67,Home
T-ADV-027475,C-ADV-01618,2024-07-16,423.77,Grocery
T-ADV-008973,C-ADV-00541,2024-07-16,69.3,Tech
T-ADV-029955,C-ADV-01759,2024-07-16,189.06,Fashion
T-ADV-039330,C-ADV-02309,2024-07-16,74.93,Tech
T-ADV-014761,C-ADV-00876,2024-07-16,373.16,Health
T-ADV-050068,C-ADV-02950,2024-07-16,27.71,Home
T-ADV-000719,C-ADV-00045,2024-07-16,181.15,Grocery
T-ADV-050083,C-ADV-02951,2024-07-16,122.92,Grocery
T-ADV-001015,C-ADV-00065,2024-07-16,133.96,Fashion
T-ADV-008157,C-ADV-00494,2024-07-17,23.75,Tech
T-ADV-046858,C-ADV-02765,2024-07-17,88.46,Health
T-ADV-034958,C-ADV-02056,2024-07-17,95.64,Tech
T-ADV-034961,C-ADV-02056,2024-07-17,209.89,Tech
T-ADV-000585,C-ADV-00038,2024-07-17,33.32,Fashion
T-ADV-031372,C-ADV-01846,2024-07-17,1329.72,Fashion
T-ADV-034687,C-ADV-02039,2024-07-17,224.61,Grocery
T-ADV-031139,C-ADV-01828,2024-07-17,347.33,Tech
T-ADV-001463,C-ADV-00088,2024-07-17,71.17,Fashion
T-ADV-007622,C-ADV-00464,2024-07-17,84.05,Tech
T-ADV-044254,C-ADV-02604,2024-07-17,19.37,Grocery
T-ADV-023480,C-ADV-01399,2024-07-17,66.43,Grocery
T-ADV-010857,C-ADV-00654,2024-07-17,42.06,Fashion
T-ADV-005102,C-ADV-00308,2024-07-17,18.1,Tech
T-ADV-030537,C-ADV-01790,2024-07-17,139.19,Tech
T-ADV-022886,C-ADV-01365,2024-07-17,10.5,Tech
T-ADV-028630,C-ADV-01681,2024-07-17,83.82,Grocery
T-ADV-034839,C-ADV-02048,2024-07-17,27.52,Health
T-ADV-021004,C-ADV-01249,2024-07-17,32.41,Fashion
T-ADV-022628,C-ADV-01353,2024-07-17,181.68,Home
T-ADV-032627,C-ADV-01917,2024-07-17,32.17,Grocery
T-ADV-047414,C-ADV-02796,2024-07-17,151.35,Tech
T-ADV-008572,C-ADV-00516,2024-07-17,12.44,Home
T-ADV-039208,C-ADV-02303,2024-07-17,13.49,Home
T-ADV-048228,C-ADV-02846,2024-07-17,37.82,Tech
T-ADV-033530,C-ADV-01973,2024-07-17,16.15,Tech
T-ADV-030336,C-ADV-01780,2024-07-17,7.56,Home
T-ADV-019804,C-ADV-01175,2024-07-17,164.34,Tech
T-ADV-034433,C-ADV-02026,2024-07-17,40.98,Home
T-ADV-003896,C-ADV-00239,2024-07-17,209.81,Fashion
T-ADV-040293,C-ADV-02366,2024-07-17,41.2,Grocery
T-ADV-008384,C-ADV-00506,2024-07-17,108.46,Grocery
T-ADV-024456,C-ADV-01451,2024-07-17,304.74,Home
T-ADV-047848,C-ADV-02824,2024-07-17,44.3,Health
T-ADV-027023,C-ADV-01593,2024-07-17,23.2,Tech
T-ADV-026420,C-ADV-01559,2024-07-17,55.94,Grocery
T-ADV-038103,C-ADV-02237,2024-07-17,152.48,Grocery
T-ADV-029222,C-ADV-01713,2024-07-17,31.07,Health
T-ADV-034467,C-ADV-02029,2024-07-17,39.92,Home
T-ADV-014113,C-ADV-00842,2024-07-17,70.62,Fashion
T-ADV-004745,C-ADV-00286,2024-07-17,3.15,Fashion
T-ADV-004265,C-ADV-00260,2024-07-17,58.22,Tech
T-ADV-021381,C-ADV-01272,2024-07-17,2.36,Fashion
T-ADV-046314,C-ADV-02733,2024-07-17,62.93,Home
T-ADV-028258,C-ADV-01660,2024-07-17,101.02,Home
T-ADV-032984,C-ADV-01939,2024-07-17,59.36,Home
T-ADV-015224,C-ADV-00904,2024-07-17,87.97,Home
T-ADV-014100,C-ADV-00842,2024-07-17,51.89,Home
T-ADV-013539,C-ADV-00802,2024-07-17,41.69,Fashion
T-ADV-049115,C-ADV-02898,2024-07-17,65.88,Tech
T-ADV-005534,C-ADV-00336,2024-07-17,19.87,Grocery
T-ADV-015960,C-ADV-00948,2024-07-17,222.04,Fashion
T-ADV-003489,C-ADV-00214,2024-07-17,54.53,Home
T-ADV-036942,C-ADV-02172,2024-07-17,8.46,Fashion
T-ADV-004890,C-ADV-00295,2024-07-17,132.37,Grocery
T-ADV-040730,C-ADV-02390,2024-07-17,29.24,Grocery
T-ADV-042242,C-ADV-02484,2024-07-17,265.63,Grocery
T-ADV-046142,C-ADV-02723,2024-07-17,32.93,Tech
T-ADV-020174,C-ADV-01198,2024-07-17,71.23,Fashion
T-ADV-005706,C-ADV-00348,2024-07-17,18.18,Tech
T-ADV-038545,C-ADV-02261,2024-07-17,20.65,Home
T-ADV-024803,C-ADV-01472,2024-07-17,19.73,Home
T-ADV-042451,C-ADV-02499,2024-07-17,56.12,Health
T-ADV-037302,C-ADV-02192,2024-07-17,77.58,Health
T-ADV-005167,C-ADV-00311,2024-07-17,23.58,Fashion
T-ADV-038302,C-ADV-02248,2024-07-17,296.85,Home
T-ADV-015333,C-ADV-00912,2024-07-17,370.81,Health
T-ADV-021018,C-ADV-01250,2024-07-17,15.49,Grocery
T-ADV-038024,C-ADV-02232,2024-07-17,65.99,Tech
T-ADV-020903,C-ADV-01244,2024-07-17,61.42,Home
T-ADV-045469,C-ADV-02679,2024-07-17,276.99,Grocery
T-ADV-017910,C-ADV-01067,2024-07-17,232.97,Health
T-ADV-037748,C-ADV-02220,2024-07-17,15.44,Health
T-ADV-033355,C-ADV-01963,2024-07-17,42.55,Health
T-ADV-030945,C-ADV-01816,2024-07-17,271.0,Home
T-ADV-043658,C-ADV-02569,2024-07-17,29.72,Fashion
T-ADV-017813,C-ADV-01063,2024-07-17,137.26,Tech
T-ADV-019333,C-ADV-01150,2024-07-17,99.38,Grocery
T-ADV-025096,C-ADV-01488,2024-07-17,25.45,Fashion
T-ADV-044490,C-ADV-02616,2024-07-17,75.54,Grocery
T-ADV-050035,C-ADV-02949,2024-07-17,83.01,Health
T-ADV-025097,C-ADV-01488,2024-07-17,64.74,Grocery
T-ADV-002491,C-ADV-00150,2024-07-17,47.73,Fashion
T-ADV-043282,C-ADV-02547,2024-07-17,111.14,Health
T-ADV-013791,C-ADV-00820,2024-07-17,54.01,Tech
T-ADV-028651,C-ADV-01682,2024-07-17,59.22,Tech
T-ADV-009742,C-ADV-00588,2024-07-17,72.46,Tech
T-ADV-043736,C-ADV-02575,2024-07-17,150.64,Grocery
T-ADV-029700,C-ADV-01741,2024-07-17,267.94,Grocery
T-ADV-003174,C-ADV-00194,2024-07-17,173.94,Grocery
T-ADV-015749,C-ADV-00937,2024-07-18,102.87,Health
T-ADV-043471,C-ADV-02559,2024-07-18,61.91,Grocery
T-ADV-001926,C-ADV-00111,2024-07-18,20.88,Grocery
T-ADV-024142,C-ADV-01432,2024-07-18,69.0,Tech
T-ADV-034117,C-ADV-02005,2024-07-18,110.67,Health
T-ADV-028336,C-ADV-01665,2024-07-18,63.51,Tech
T-ADV-026121,C-ADV-01542,2024-07-18,74.0,Health
T-ADV-018492,C-ADV-01102,2024-07-18,171.33,Home
T-ADV-032058,C-ADV-01885,2024-07-18,22.98,Health
T-ADV-017199,C-ADV-01024,2024-07-18,262.57,Grocery
T-ADV-023110,C-ADV-01376,2024-07-18,772.59,Fashion
T-ADV-033985,C-ADV-01998,2024-07-18,322.04,Health
T-ADV-005028,C-ADV-00304,2024-07-18,77.55,Health
T-ADV-026926,C-ADV-01590,2024-07-18,77.37,Fashion
T-ADV-023798,C-ADV-01416,2024-07-18,47.4,Grocery
T-ADV-018678,C-ADV-01113,2024-07-18,13.42,Health
T-ADV-004419,C-ADV-00268,2024-07-18,127.93,Health
T-ADV-010959,C-ADV-00663,2024-07-18,63.1,Health
T-ADV-008554,C-ADV-00515,2024-07-18,18.68,Tech
T-ADV-011599,C-ADV-00694,2024-07-18,69.59,Fashion
T-ADV-040928,C-ADV-02405,2024-07-18,97.39,Tech
T-ADV-016126,C-ADV-00960,2024-07-18,36.91,Fashion
T-ADV-022284,C-ADV-01331,2024-07-18,31.95,Grocery
T-ADV-016155,C-ADV-00962,2024-07-18,60.99,Grocery
T-ADV-039261,C-ADV-02306,2024-07-18,29.1,Fashion
T-ADV-039320,C-ADV-02309,2024-07-18,39.61,Tech
T-ADV-031912,C-ADV-01876,2024-07-18,11.33,Fashion
T-ADV-004896,C-ADV-00295,2024-07-18,130.95,Tech
T-ADV-044056,C-ADV-02593,2024-07-18,45.81,Grocery
T-ADV-024165,C-ADV-01434,2024-07-18,20.73,Health
T-ADV-002709,C-ADV-00164,2024-07-18,122.98,Grocery
T-ADV-000825,C-ADV-00054,2024-07-18,542.08,Health
T-ADV-040954,C-ADV-02406,2024-07-18,500.8,Tech
T-ADV-011666,C-ADV-00697,2024-07-18,56.6,Tech
T-ADV-050167,C-ADV-02955,2024-07-18,30.93,Home
T-ADV-045848,C-ADV-02704,2024-07-18,252.88,Grocery
T-ADV-032654,C-ADV-01919,2024-07-18,51.32,Fashion
T-ADV-033164,C-ADV-01952,2024-07-18,231.5,Grocery
T-ADV-048988,C-ADV-02890,2024-07-18,43.1,Home
T-ADV-034353,C-ADV-02022,2024-07-18,53.49,Health
T-ADV-029468,C-ADV-01725,2024-07-18,7.72,Health
T-ADV-009275,C-ADV-00561,2024-07-18,86.89,Health
T-ADV-029156,C-ADV-01709,2024-07-18,13.73,Fashion
T-ADV-000724,C-ADV-00045,2024-07-18,109.6,Grocery
T-ADV-017458,C-ADV-01039,2024-07-18,47.73,Tech
T-ADV-036370,C-ADV-02133,2024-07-18,44.2,Grocery
T-ADV-018738,C-ADV-01119,2024-07-18,57.32,Grocery
T-ADV-008840,C-ADV-00532,2024-07-18,101.23,Home
T-ADV-022065,C-ADV-01316,2024-07-18,89.32,Tech
T-ADV-046622,C-ADV-02751,2024-07-18,10.62,Fashion
T-ADV-010263,C-ADV-00615,2024-07-18,56.53,Grocery
T-ADV-024959,C-ADV-01481,2024-07-18,160.15,Fashion
T-ADV-039780,C-ADV-02335,2024-07-18,423.62,Grocery
T-ADV-041948,C-ADV-02463,2024-07-18,56.13,Fashion
T-ADV-024481,C-ADV-01452,2024-07-18,87.51,Grocery
T-ADV-029757,C-ADV-01746,2024-07-18,48.01,Fashion
T-ADV-021767,C-ADV-01297,2024-07-18,29.21,Tech
T-ADV-048766,C-ADV-02877,2024-07-18,30.84,Home
T-ADV-008019,C-ADV-00489,2024-07-18,252.24,Home
T-ADV-011056,C-ADV-00666,2024-07-18,113.4,Health
T-ADV-004001,C-ADV-00242,2024-07-18,27.07,Tech
T-ADV-048755,C-ADV-02876,2024-07-18,88.48,Fashion
T-ADV-024832,C-ADV-01474,2024-07-18,77.35,Fashion
T-ADV-013074,C-ADV-00779,2024-07-18,21.75,Home
T-ADV-024597,C-ADV-01460,2024-07-18,567.14,Health
T-ADV-040458,C-ADV-02375,2024-07-18,65.14,Fashion
T-ADV-048047,C-ADV-02833,2024-07-18,149.08,Home
T-ADV-028953,C-ADV-01698,2024-07-18,17.36,Home
T-ADV-027769,C-ADV-01632,2024-07-18,34.21,Tech
T-ADV-024017,C-ADV-01427,2024-07-18,728.72,Fashion
T-ADV-048054,C-ADV-02833,2024-07-18,223.1,Health
T-ADV-044435,C-ADV-02614,2024-07-18,947.4,Home
T-ADV-039143,C-ADV-02298,2024-07-18,91.69,Tech
T-ADV-030375,C-ADV-01781,2024-07-18,33.24,Tech
T-ADV-015406,C-ADV-00916,2024-07-18,8.16,Fashion
T-ADV-026006,C-ADV-01537,2024-07-18,14.66,Tech
T-ADV-001230,C-ADV-00077,2024-07-18,348.26,Health
T-ADV-024104,C-ADV-01431,2024-07-18,90.16,Health
T-ADV-043873,C-ADV-02583,2024-07-18,24.03,Health
T-ADV-016884,C-ADV-01003,2024-07-18,74.77,Grocery
T-ADV-016792,C-ADV-00999,2024-07-18,2.36,Health
T-ADV-029946,C-ADV-01758,2024-07-18,86.9,Home
T-ADV-019244,C-ADV-01145,2024-07-18,90.83,Home
T-ADV-047605,C-ADV-02807,2024-07-18,78.75,Grocery
T-ADV-026969,C-ADV-01591,2024-07-18,25.22,Tech
T-ADV-027435,C-ADV-01616,2024-07-18,107.76,Tech
T-ADV-003797,C-ADV-00231,2024-07-18,146.44,Health
T-ADV-027037,C-ADV-01594,2024-07-18,42.17,Health
T-ADV-034699,C-ADV-02040,2024-07-18,117.95,Health
T-ADV-003867,C-ADV-00237,2024-07-18,39.55,Tech
T-ADV-022791,C-ADV-01361,2024-07-18,212.18,Health
T-ADV-013505,C-ADV-00801,2024-07-19,48.54,Tech
T-ADV-041424,C-ADV-02435,2024-07-19,38.28,Tech
T-ADV-031643,C-ADV-01861,2024-07-19,47.75,Home
T-ADV-048182,C-ADV-02844,2024-07-19,165.18,Tech
T-ADV-038522,C-ADV-02261,2024-07-19,12.24,Fashion
T-ADV-041266,C-ADV-02424,2024-07-19,81.06,Health
T-ADV-025760,C-ADV-01525,2024-07-19,135.92,Tech
T-ADV-007633,C-ADV-00464,2024-07-19,83.96,Tech
T-ADV-045407,C-ADV-02676,2024-07-19,49.97,Tech
T-ADV-027301,C-ADV-01610,2024-07-19,402.07,Fashion
T-ADV-032728,C-ADV-01925,2024-07-19,11.54,Tech
T-ADV-003361,C-ADV-00206,2024-07-19,126.73,Tech
T-ADV-013402,C-ADV-00794,2024-07-19,29.86,Home
T-ADV-036090,C-ADV-02116,2024-07-19,214.24,Grocery
T-ADV-036864,C-ADV-02165,2024-07-19,28.41,Home
T-ADV-032758,C-ADV-01927,2024-07-19,11.31,Tech
T-ADV-012754,C-ADV-00762,2024-07-19,187.39,Grocery
T-ADV-044553,C-ADV-02622,2024-07-19,46.15,Grocery
T-ADV-047766,C-ADV-02819,2024-07-19,90.81,Grocery
T-ADV-048744,C-ADV-02876,2024-07-19,70.14,Grocery
T-ADV-029776,C-ADV-01746,2024-07-19,80.33,Tech
T-ADV-028218,C-ADV-01657,2024-07-19,284.7,Tech
T-ADV-009602,C-ADV-00579,2024-07-19,16.54,Fashion
T-ADV-038625,C-ADV-02268,2024-07-19,72.68,Grocery
T-ADV-048137,C-ADV-02841,2024-07-19,83.43,Tech
T-ADV-050541,C-ADV-02976,2024-07-19,143.88,Grocery
T-ADV-025790,C-ADV-01527,2024-07-19,136.03,Fashion
T-ADV-039672,C-ADV-02328,2024-07-19,54.67,Tech
T-ADV-033528,C-ADV-01973,2024-07-19,22.6,Grocery
T-ADV-042686,C-ADV-02512,2024-07-19,196.29,Fashion
T-ADV-032367,C-ADV-01901,2024-07-19,411.1,Health
T-ADV-010217,C-ADV-00614,2024-07-19,100.76,Home
T-ADV-030730,C-ADV-01801,2024-07-19,32.82,Fashion
T-ADV-010460,C-ADV-00628,2024-07-19,29.93,Fashion
T-ADV-021113,C-ADV-01254,2024-07-19,58.9,Fashion
T-ADV-010753,C-ADV-00649,2024-07-19,14.52,Tech
T-ADV-027433,C-ADV-01616,2024-07-19,69.11,Tech
